gender,employment,age,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,好き嫌い,心地よい不快,感じの良い悪い,なめらかしどろもどろ,流暢たどたどしい,話慣れた慣れていない,声大きい小さい,元気のあるない,力強い弱々しい,速い遅い,せわしげな呑気な,スピード感あるゆったりした,礼儀正しい無礼,真面目不真面目,丁寧ぞんざい
Male,Student,20-29,25.948154,0.29965883,19.615297,24.32825,33.211678,13.59638,402.79123,537.05634,165.089,292.34238,1.4967666,1.2230297,0.20460474,0.93684584,2.3332367,2.128632,46.050896,46.893047,38.88612,37.58448,1.3526169,1.6311208,25.263031,0.5436342,3.1093757,4.5371127,16.347374,0.93673325,-1.184617,-14.3134365,0.049603857,1.9829061,1.4513099,0.90268743,2.2714882,2.4099765,5.7315316,2.89203,19.88678,0.66629255,519.6817,0.45060194,1215.776,0.19864374,-69.80306,-1.2215472,1509.0626,0.18020536,887.5782,0.38761988,-71.669846,-1.106129,2574.9363,0.10179909,778.1691,0.46997818,-75.32264,-1.0216187,-12.114755,-0.5719979,21.53262,0.3745594,0.0033201086,13.150909,-0.017769817,-0.8430736,1.5863329,1.3978406,29.075108,0.39823234,0.19927156,65.45322,18.07413,0.9033691,-4.113153,-4.2429805,-12.351506,22.409815,-0.043957435,-0.0089777615,0.8081266,2.3361013,3.2317488,0.20455998,0.21327819,0.089006625,0.097944126,-17.33251,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1
Female,Student,20-29,33.880867,0.24664186,25.150793,34.92944,40.74424,15.593447,397.7902,561.21814,143.75636,309.78433,0.86662966,1.563493,0.060705505,0.1475911,1.5759408,1.5152353,28.477232,23.725067,20.057161,19.354258,0.5389953,2.0393882,15.784561,0.7431123,10.242737,1.6786736,11.099664,1.2951854,-3.5625985,-6.498633,0.03753857,2.089471,1.1262023,0.9256242,5.961267,0.9966521,5.6894965,2.6893685,21.451666,0.75182426,508.45816,0.4462808,1159.5402,0.23012961,-110.339386,-0.83014,1541.0927,0.19300658,884.10394,0.41279426,-97.8168,-0.8858526,2662.645,0.09904195,739.6871,0.6103917,-100.83133,-0.8308916,-14.263313,-0.702345,23.775213,0.45710728,0.0060581923,8.189714,-0.017571377,-0.8020206,0.8311169,1.606309,20.350933,0.5309652,5.987268,3.1208098,7.370289,2.2507865,-14.799953,-1.6184922,-18.145538,28.360859,-0.06266265,-0.0039017461,0.1639679,1.0468836,2.8826268,0.18429372,0.21425551,0.1465925,0.17524348,-22.214956,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1
Male,Student,20-29,23.648,0.2767979,17.562641,23.545767,29.05894,11.4963,348.1523,479.34116,143.6691,205.34924,0.67265624,1.5461643,0.09633398,0.2515922,1.1141319,1.017798,29.600002,35.194427,26.825619,36.378128,0.73350453,2.1553574,22.800655,0.5512638,8.66337,1.351173,17.37467,0.7879626,4.4177155,3.4123487,0.066848695,1.8576386,1.6999635,0.7836825,0.79345244,7.112489,6.560246,3.1516333,24.838058,0.64926445,504.4645,0.45330155,1219.9554,0.19791819,-98.25978,-0.9315987,1532.6948,0.18664716,865.30444,0.38209155,-102.01362,-0.8357495,2619.2712,0.10384035,811.6724,0.48787847,-105.44408,-0.7783023,-15.873671,-0.50423455,26.484524,0.32350364,-0.008484591,-5.7061315,-0.013479039,-1.269919,1.0493753,1.6102033,29.293528,0.34478945,7.996583,1.4827204,20.024338,0.76544845,1.7168986,10.131038,-13.021496,23.30545,-0.04034164,-0.003949387,0.35167545,0.97775966,2.9191113,0.16500999,0.16357753,0.14983122,0.1959585,-21.221594,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
Male,Student,20-29,25.313341,0.2643556,19.6411,25.418678,30.649029,11.007929,342.78998,434.4414,139.88728,249.10538,0.8702184,1.3244295,0.08508484,0.38641876,1.5369563,1.4518715,31.3467,27.045118,29.209347,27.034826,0.7348677,1.8016632,14.385488,1.1030104,13.07571,0.8827367,17.2598,0.7298607,-0.59009236,-31.403708,0.05364915,1.7974241,1.6191512,0.8247995,1.8655174,3.0749376,4.7928147,4.499038,22.859278,0.7181897,522.80505,0.48939973,1121.1503,0.23284581,-110.05449,-0.83321244,1566.689,0.20353268,806.9312,0.4276965,-112.85034,-0.7535696,2626.9072,0.114399366,695.1986,0.47507948,-114.753914,-0.7221319,-15.983431,-0.5239726,24.459991,0.3816462,-0.0017434582,-30.051018,-0.022288721,-0.7554627,1.2073063,1.3296611,23.753723,0.54837596,12.377351,1.0251528,17.568523,0.83251655,-8.168894,-2.5329945,-12.513277,21.407537,-0.05802137,-0.0049784435,0.27861258,1.558578,2.9193673,0.15213999,0.15999752,0.17183651,0.24166389,-21.302433,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
Male,Student,20-29,26.893412,0.2828429,20.44289,25.603575,33.772423,13.329533,349.45035,491.37372,139.13501,191.43533,1.6936331,1.2336247,0.21948205,1.0089788,2.6743364,2.4548545,48.89356,49.93494,43.25595,41.0981,1.5622338,1.5650387,23.265985,0.58929473,2.2968225,6.2356834,17.293953,0.94124585,-0.6198859,-28.835274,0.05147439,1.8254362,1.4390105,0.84697586,2.410312,2.0760362,6.307259,2.4645667,18.191593,0.67669976,519.2229,0.468399,1182.263,0.2128083,-66.96043,-1.2711842,1530.0548,0.19025406,827.7151,0.38459396,-67.21225,-1.167593,2576.8354,0.10643765,756.5181,0.449012,-69.93866,-1.0972576,-11.235575,-0.6219466,20.076624,0.41667372,0.012392903,3.6720603,-0.018035648,-0.8087205,1.8241047,1.3724924,26.755934,0.4557315,-0.5866016,-22.824661,18.616194,0.9377092,-4.1772904,-4.371803,-11.896237,21.564322,-0.046768542,-0.007728384,0.88820535,2.439335,3.0608995,0.22544225,0.2252135,0.0899061,0.108217455,-16.466957,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
Male,Student,20-29,27.592323,0.29202738,20.37627,27.522465,34.76422,14.387951,326.9639,446.6824,181.39487,303.23624,1.1900299,1.8662248,0.073845394,0.2533726,1.7478038,1.6739584,61.204212,57.645397,57.41751,53.540905,1.2566354,2.2789896,15.288282,0.90869194,14.306415,0.8120287,15.212913,0.82447785,1.1500705,14.480663,0.06263649,1.8877318,1.4749383,0.8271974,1.9977976,2.9776185,4.4296527,4.8917136,20.540592,0.91729933,544.23236,0.4969554,1140.3033,0.24538852,-108.63915,-0.83618027,1588.4148,0.20417295,865.81573,0.38744047,-108.2063,-0.78515494,2647.519,0.11652643,742.4572,0.5009762,-110.218185,-0.75155616,-16.053564,-0.5557349,25.034798,0.39421347,-0.00522686,-10.21585,-0.019677304,-0.78671867,2.0225618,1.6917973,21.572653,0.5702494,12.914406,0.97512156,13.3906975,1.1079489,-5.1632533,-3.559848,-14.277513,23.001656,-0.051696334,-0.005935104,0.4397643,1.490351,3.0162117,0.16029568,0.18102838,0.16043378,0.22334523,-16.363304,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
Female,Student,20-29,33.813995,0.27245829,24.901688,34.20344,41.640083,16.738396,393.96094,531.14624,236.2909,489.97934,1.5319303,1.5450798,0.10085226,0.44270828,2.5084434,2.407591,54.76929,51.903145,44.265022,45.775356,1.3852106,2.0275574,19.102236,0.7135347,2.5739908,5.622901,8.151542,1.7502884,-4.1251855,-4.5862417,0.04184423,1.8931967,1.2167575,0.92238295,4.9970293,1.2374972,6.0237966,2.5710208,19.074785,0.80047023,560.3988,0.4739511,1177.9764,0.23974456,-97.642105,-0.951267,1554.6473,0.19555603,878.58356,0.398599,-89.789764,-0.96524894,2664.7534,0.10001781,779.14844,0.6062906,-94.00636,-0.8848362,-11.111207,-0.7296657,21.953817,0.42522827,0.031285867,1.6023718,-0.015723443,-0.97098684,1.8161095,1.622499,23.869556,0.56921816,-0.9307768,-15.621538,6.4635663,2.526865,-10.521387,-1.896413,-11.171952,21.575249,-0.039248932,-0.005972186,0.7400883,1.6344726,2.757852,0.20760621,0.22408216,0.14676169,0.18868515,-16.311146,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1
Male,Student,20-29,27.301952,0.30121785,20.026289,27.27482,34.171684,14.145395,423.68024,572.93677,223.73822,363.31845,0.9459145,1.6199616,0.06555119,0.20763552,1.6836516,1.6181004,37.566704,35.124737,34.813053,37.399193,0.9264171,1.8768495,17.521074,0.7193274,12.000846,1.0163649,14.722216,0.8748277,3.33396,5.1686893,0.0629263,1.8271967,1.5474088,0.84020007,2.1373043,2.7555692,2.9045289,8.450831,17.79598,1.1353447,504.60938,0.4280397,1176.4761,0.20051986,-116.48879,-0.7783666,1540.5247,0.18230017,864.71204,0.38396692,-115.87975,-0.7305537,2622.7468,0.10155182,764.98395,0.49201196,-117.76437,-0.7011432,-16.414839,-0.49578694,25.68828,0.37129462,-0.012265621,-4.3360643,-0.020659126,-0.75639987,1.6249471,1.3391205,24.687695,0.43868104,10.648117,1.2013352,15.09154,1.0218989,-3.814443,-4.988562,-17.480064,28.094997,-0.06583817,-0.004649888,0.29178163,1.4658818,2.8578777,0.15268,0.15736853,0.18260406,0.23434977,-19.143965,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Male,Student,20-29,26.716192,0.2466222,21.742517,25.817995,32.010307,10.26779,347.44885,449.23645,149.78943,303.30942,0.74915934,1.4653423,0.10254766,0.3747242,1.1364355,1.0338879,25.353115,29.562008,21.243814,23.224836,0.58299947,2.481497,22.049414,0.6688148,4.5181103,2.777572,15.928213,0.88243276,-0.10553478,-162.11092,0.041265666,1.9233061,1.3589368,0.8904931,3.5711808,1.4177054,5.7153134,2.8500712,22.22055,0.60373807,477.9113,0.45004025,1152.096,0.20964284,-90.92157,-1.0192449,1470.8214,0.18143082,806.78125,0.36089522,-93.140656,-0.9279795,2524.3318,0.106060766,718.22754,0.46335223,-96.808395,-0.86024064,-13.307445,-0.50771433,22.792988,0.32340792,0.023688015,1.8524935,-0.01815452,-0.82034606,0.7737052,1.7138572,29.513145,0.37843797,2.8839548,4.213779,17.565893,0.8898855,-5.2534537,-3.5520074,-9.202352,18.721315,-0.028024526,-0.0044426476,0.31443092,0.9780121,2.7507977,0.20277427,0.20754836,0.15050408,0.1894662,-21.881071,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
Male,Student,20-29,27.472878,0.26796308,22.242079,26.628027,33.886673,11.644594,378.1762,491.73193,239.20447,451.46054,0.6387603,1.603651,0.05854106,0.16890168,1.0202081,0.96166706,33.489586,32.93684,26.410692,29.056318,0.4982336,2.1128168,17.284548,0.7784282,10.389433,1.2738774,15.515784,0.85578483,3.637902,4.3841515,0.058422882,1.9842595,1.4750947,0.8972326,3.209203,1.8171586,3.7268572,5.954702,19.242144,1.1185724,539.29126,0.4545258,1186.7756,0.208345,-132.41768,-0.6615598,1563.2329,0.19514398,883.11566,0.3750352,-131.67792,-0.6345606,2593.4263,0.120132715,774.60974,0.4711266,-133.20909,-0.6125224,-16.382431,-0.49461672,24.83383,0.3533364,0.0013171597,35.218624,-0.021388866,-0.8092814,1.03133,1.3849392,28.107006,0.40949255,6.595238,2.1957862,17.563217,0.99716455,-5.7148843,-3.275489,-15.255729,25.28941,-0.052847583,-0.0031690581,0.16067944,1.137546,2.3206606,0.15562032,0.17727235,0.2592496,0.4147118,-23.645529,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1
Female,Student,20-29,36.634552,0.18964307,33.04559,37.119,41.400078,8.354488,369.4242,553.1621,157.10922,329.74954,1.0635331,1.4044108,0.100374304,0.3332022,1.9555082,1.8551339,48.338135,45.69789,40.109406,37.5096,0.94541603,1.9863484,22.571054,0.5185022,0.88196546,17.41736,11.456791,1.3750024,-8.12889,-2.4408767,0.04099074,2.2617495,1.1846505,0.88637656,7.5860667,0.73996705,8.293531,2.0556622,18.837244,0.7662092,547.2512,0.44157344,1222.6039,0.20502344,-97.96718,-0.9310119,1568.5012,0.16734873,890.2282,0.42594242,-82.91932,-0.9859836,2628.0173,0.109540574,825.8263,0.5534705,-86.89957,-0.9070769,-12.130298,-0.6262491,22.797148,0.37043217,0.04010419,1.2669044,-0.018750088,-0.814958,1.2338355,1.6038657,26.645237,0.3866406,-3.738442,-4.0930824,11.329971,1.5975974,-14.543457,-1.4232566,-11.92536,21.51793,-0.021892443,-0.011115715,0.41419098,1.7143224,3.117159,0.19815274,0.20280536,0.11148232,0.14265528,-19.176865,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
Female,Student,20-29,36.45032,0.21880913,33.80861,37.32005,41.976665,8.1680565,450.86508,625.58014,204.5601,400.4331,1.0319487,1.3922503,0.08190346,0.4563249,1.7761823,1.6942788,32.35883,30.969187,28.015392,28.864416,0.8124359,1.9506016,17.440191,0.69210726,5.595563,3.1320703,7.940389,1.8879385,-4.9580894,-4.0813174,0.04565907,2.054948,1.2081579,0.9069327,6.6514354,0.9546133,5.3740234,3.7198296,18.092865,0.97961503,568.0297,0.42727792,1217.4194,0.21772741,-110.45249,-0.82433766,1608.1188,0.17889504,907.6137,0.43874234,-96.612045,-0.880445,2683.961,0.11034194,847.11975,0.58854496,-99.6472,-0.8262805,-13.148877,-0.63368255,22.965384,0.41507182,0.022795489,2.464098,-0.019527601,-0.70772415,1.1940333,1.5406337,21.935482,0.5137941,1.056879,16.624712,4.3961024,3.8461957,-14.913539,-1.3097348,-14.064853,23.915335,-0.049849343,-0.005378591,0.2962073,1.8140298,3.0206525,0.17998935,0.18120737,0.13900115,0.18269579,-20.430943,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1
Male,Student,20-29,28.305195,0.28374273,21.917604,27.06215,35.847786,13.9301815,391.33246,550.17017,195.2309,376.98148,0.5338021,1.576743,0.08930683,0.23102069,0.78853196,0.6992251,25.00959,37.21083,20.301466,31.821348,0.38723055,2.8697555,20.907267,0.635355,4.008651,2.971593,13.84162,0.9109254,0.9206288,15.257618,0.044451527,2.0436883,1.2932587,0.8746586,3.8783205,1.3917885,4.579969,3.9023302,21.284666,0.76600504,502.48578,0.44516855,1190.5654,0.20364735,-116.93483,-0.7899823,1493.654,0.17817938,875.31915,0.36884403,-114.86351,-0.7561701,2534.5078,0.11262073,789.9748,0.46767354,-117.80055,-0.710732,-13.240339,-0.571941,22.768074,0.34830073,0.023183556,1.9314297,-0.018340517,-0.8077734,0.6344503,1.9411417,28.449884,0.4177742,3.4538944,3.6433134,14.966892,0.9781635,-3.7145379,-4.39032,-9.216698,18.521444,-0.023479208,-0.00646345,0.16678838,0.59003806,2.6097918,0.16947311,0.18538465,0.19376667,0.2673668,-24.644197,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1
Female,Student,20-29,36.23308,0.22712274,33.477554,37.68808,42.121895,8.6443405,523.9547,746.2351,210.617,397.32416,0.71663123,1.4698325,0.058568485,0.28442657,1.2054192,1.1468507,26.75505,27.498772,21.211456,23.15773,0.5347929,2.1804008,15.444148,0.7535195,6.1709356,2.6312819,10.981807,1.1890529,-2.526198,-8.100361,0.045583196,2.0866096,1.1963218,0.91785353,6.5063925,1.0292298,6.9292336,2.598813,19.166035,0.84070885,573.2806,0.413346,1197.1809,0.22770058,-131.17628,-0.679477,1632.9833,0.1765683,864.36584,0.47396362,-120.54634,-0.7141526,2709.255,0.108731136,833.29376,0.6097841,-122.51396,-0.68440443,-13.138313,-0.567825,22.045088,0.39555237,0.02778186,2.020574,-0.022395784,-0.63955337,0.9942355,1.5458611,22.205715,0.5057141,0.20209695,78.15845,7.042532,2.2634308,-18.098164,-1.0738556,-14.000448,24.081043,-0.054323256,-0.0038762363,0.16639881,1.1285194,2.277415,0.1849434,0.18863514,0.24147905,0.43592933,-23.574566,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
Male,Student,20-29,28.21567,0.30659857,20.639618,27.091698,36.457596,15.817978,320.23947,460.51816,207.84055,327.2229,1.2711759,1.4771956,0.12760031,0.5230225,1.9804964,1.8528961,50.27349,45.973343,41.195274,39.384426,1.2558684,1.7322667,26.818565,0.5173717,5.834986,2.4867156,15.36352,0.9907832,-0.61800766,-25.19822,0.06439347,1.870253,1.4859697,0.92118853,3.123066,2.0261881,6.1020393,3.0642009,21.986485,0.75908995,531.31244,0.42900515,1223.3287,0.18941124,-75.21166,-1.1468879,1546.9688,0.18237397,917.7805,0.36967117,-75.7078,-1.0375978,2595.1196,0.11085252,823.0293,0.4758854,-79.77964,-0.95064217,-15.751051,-0.5584366,25.652111,0.3669718,0.014625143,3.2262905,-0.019055068,-0.8321643,1.5727614,1.5055803,31.471651,0.37706828,3.4372885,4.2410316,16.552208,1.0104321,-4.0922585,-3.9834373,-13.894742,23.635433,-0.033632558,-0.0074828896,0.54217094,2.0578759,3.076334,0.21599585,0.2318586,0.100622006,0.12056318,-17.361103,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1
Female,Student,20-29,33.038177,0.2774771,24.158531,34.695606,40.44591,16.28738,400.47656,571.0452,199.2135,354.12067,0.9481061,1.6327951,0.062472474,0.13273288,1.7548482,1.6923758,44.741714,36.558384,37.75975,32.83919,0.8029205,2.1173687,16.322153,0.7016231,12.334373,1.4267126,16.477934,0.8362731,-4.7121553,-5.0761967,0.04276758,2.128707,1.2584747,0.91320056,5.7083173,1.164925,7.037161,2.9871767,19.978401,0.88387483,522.3447,0.45509544,1180.4667,0.21651687,-118.92748,-0.7433051,1606.7253,0.1882098,838.7752,0.4762596,-106.50317,-0.7842931,2677.6167,0.111016534,727.3034,0.59581226,-107.86428,-0.7620894,-15.609539,-0.5988123,24.409868,0.44462332,0.012833537,5.023893,-0.020688144,-0.6374992,1.2587492,1.5745381,21.49914,0.49023193,6.50607,3.0955749,15.40707,1.0914758,-17.122953,-1.4678749,-17.746325,27.178364,-0.057601992,-0.006599782,0.2791733,1.6431102,3.0092223,0.1659809,0.20553899,0.15017797,0.20623869,-20.427687,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1
Male,Student,20-29,30.346243,0.2746431,23.15522,30.352497,37.34384,14.1886215,390.2533,545.2805,194.83685,364.50848,0.92796046,1.670649,0.11493619,0.41197762,1.2879884,1.1730522,41.285717,52.201557,31.702631,37.46461,0.82221305,2.5633662,21.3438,0.6372522,3.9681807,3.5669856,16.316217,0.89467996,-3.1682787,-5.370293,0.045099583,1.9343648,1.3195963,0.8510603,4.4644814,1.2323902,5.7535405,2.7646844,19.612318,0.6704491,496.96753,0.46557397,1137.1234,0.21267879,-92.95721,-0.99158776,1512.6295,0.18509345,801.87274,0.3872431,-89.269485,-0.9488048,2568.6533,0.10800067,740.90234,0.48662537,-92.338715,-0.89004683,-12.491725,-0.58172673,21.533289,0.3635382,0.0248623,1.8656665,-0.01893578,-0.76646066,0.99139625,2.053181,26.920101,0.40808588,1.0098145,14.145489,17.550955,0.9364882,-8.360505,-2.1631415,-10.190304,19.097763,-0.030654693,-0.0061316625,0.55786204,1.1359736,2.9309862,0.1984984,0.18788953,0.13146651,0.20454614,-19.487461,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
Female,Student,20-29,33.999516,0.3027657,23.459496,35.65597,42.238274,18.778778,373.14508,583.27,213.37238,363.35394,0.9732715,1.766186,0.05265107,0.10757706,1.6792909,1.6266398,50.73454,42.16797,44.23365,40.188515,0.91252196,2.1906793,14.609845,0.76919556,11.286855,1.515923,17.881937,0.69265395,-1.9105738,-12.148595,0.051847223,1.9726038,1.380242,0.9049291,4.9218845,1.4167877,4.869523,4.718659,16.266449,1.2144117,558.5522,0.49222243,1152.7968,0.24924713,-138.72859,-0.6065094,1645.4075,0.18683518,816.4036,0.5044865,-123.99572,-0.6779785,2683.8157,0.11125093,737.567,0.5514296,-124.535736,-0.66979796,-14.7403145,-0.68320066,22.944944,0.50050133,0.014551785,4.589039,-0.021871239,-0.62389225,1.7359009,1.4147686,20.41608,0.5687455,2.3202178,8.564015,17.27398,0.95189285,-18.393906,-1.3486006,-18.241245,27.862312,-0.0616416,-0.0060349368,0.28107032,1.563524,2.3691356,0.17212121,0.19729969,0.24040447,0.39970785,-19.605074,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
Female,Student,20-29,34.312325,0.25740886,25.92771,36.22318,40.824654,14.896944,428.76114,588.0401,217.26042,375.78336,0.9795137,1.4767032,0.10811129,0.42084548,1.5853072,1.477196,34.61445,34.993797,27.11257,28.912928,0.9235275,2.1732447,21.347164,0.55829346,1.7303182,9.164665,9.375146,1.4370861,-1.7991645,-9.140828,0.050357427,1.9029801,1.2796209,0.8617029,5.6599264,1.1791114,8.255649,2.3276157,19.229254,0.882749,585.02246,0.41539648,1246.9863,0.20493996,-99.439674,-0.9192576,1613.021,0.16980396,923.88947,0.40357685,-92.00083,-0.91868335,2676.1775,0.106849976,870.1517,0.543177,-95.49914,-0.8546302,-13.157423,-0.5972708,23.528074,0.37828845,0.031395033,1.6984726,-0.017923823,-0.80983895,1.1609427,1.6518556,25.877188,0.4312142,-0.8315817,-18.879234,8.122548,1.9152178,-7.749052,-2.2341437,-10.704007,20.684664,-0.03192707,-0.0053105787,0.57274365,1.5192189,2.950549,0.18256,0.17244135,0.12880456,0.18240704,-19.707937,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1
Male,Student,20-29,29.271242,0.30839986,22.541584,27.878222,36.62081,14.079227,394.78815,498.1852,262.5195,449.69232,0.7244034,1.8525411,0.061384723,0.17063017,1.0603154,0.99893063,43.277657,43.64884,35.66997,37.656467,0.66011274,2.4467628,16.915846,0.76410455,10.109847,1.3427811,14.972671,0.88911957,2.2263098,7.152745,0.058105562,1.8883353,1.4948207,0.8743675,3.2773042,1.8218007,4.754192,4.9437575,18.701344,1.1150357,543.07886,0.44885167,1182.7617,0.21095578,-135.54378,-0.6372917,1567.0782,0.19449489,884.03235,0.37516248,-132.0593,-0.6287264,2606.2644,0.11972304,766.62524,0.47440037,-133.60149,-0.6059093,-15.7053585,-0.54546356,24.349316,0.3785743,-0.0011701456,-42.940746,-0.020613508,-0.78744644,1.3644919,1.6352067,25.990982,0.49140915,6.0777674,2.3981087,15.3857155,1.0999491,-7.204003,-2.5684052,-15.496847,25.284317,-0.054998092,-0.0036191691,0.21864857,1.218325,2.5049422,0.14216726,0.16052982,0.23942237,0.38808182,-21.532747,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
Female,Student,20-29,33.472424,0.24158594,29.38403,34.346268,39.351517,9.967487,389.20886,525.4532,222.08846,443.6339,0.30387288,1.13186,0.0324282,0.18443029,0.5266318,0.49420357,8.203698,6.096541,6.230763,5.4535913,0.15592408,1.5644512,19.16216,0.65911883,11.631072,1.3907098,14.073187,1.0494097,-3.7023087,-6.3158016,0.048285507,2.1568687,1.1933873,0.9799875,6.3906026,1.0009909,6.0870733,3.1733277,21.01686,0.7614139,522.7418,0.42582324,1178.164,0.2160257,-117.093025,-0.78604096,1558.8506,0.19979197,856.2284,0.45762718,-108.64312,-0.79323375,2641.6042,0.111801624,739.67706,0.58002156,-110.9765,-0.7551425,-16.071949,-0.50294584,25.400343,0.35426626,0.02429221,2.2569623,-0.024935564,-0.6309465,0.25107202,1.1621734,26.29402,0.4312176,5.667799,2.9623182,11.4115715,1.5696769,-18.859468,-1.1196823,-19.940733,30.284782,-0.0735638,-0.005316158,0.05435615,2.1078146,2.2585,0.21836956,0.21674424,0.21603772,0.3650917,-36.150864,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
Male,Student,20-29,22.487295,0.20728253,18.407719,23.053814,26.047472,7.6397533,300.67044,306.4922,150.92082,198.92682,0.18622756,1.344885,0.03361401,0.056296516,0.3282939,0.29467988,6.6232295,5.04082,5.8716187,4.9079833,0.113777325,1.7678746,11.664739,0.9314324,15.283383,0.681222,20.298643,0.48010865,7.4314175,2.3170888,0.06574165,1.9883212,1.7263842,0.7925811,0.8321378,6.254967,4.7573447,4.8761663,18.744738,0.85683477,589.6625,0.47874418,1185.3207,0.21167198,-153.01222,-0.5175205,1670.491,0.21688963,834.4219,0.4496783,-154.4545,-0.4870695,2724.4785,0.12592067,643.367,0.54744273,-155.0012,-0.47923934,-15.149888,-0.444701,21.803268,0.3638475,-0.018162496,-2.7667427,-0.017844126,-0.79055005,0.26377684,1.041414,23.51955,0.4186113,10.084691,1.2901573,26.157522,0.49125373,-9.971105,-2.0874674,-19.406288,29.820374,-0.07489001,0.00041117144,0.060327254,1.7150922,1.6572042,0.14794444,0.16458936,0.46132147,0.89833754,-39.483788,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
